year,democrat,republic,other,codecounty
2016,72430,54099,7333,25001
2016,43714,16839,4250,25003
2016,129540,105443,13976,25005
2016,8400,2477,625,25007
2016,222310,136316,21242,25009
2016,24478,10364,3335,25011
2016,112590,78685,11842,25013
2016,55367,21790,5799,25015
2016,520360,219793,43881,25017
2016,4146,1892,368,25019
2016,221819,119723,20020,25021
2016,135513,115369,15981,25023
2016,245751,50421,12569,25025
2016,198778,157682,27245,25027
2016,1732,4201,265,26001
2016,1663,2585,270,26003
2016,18050,34183,3553,26005
2016,4877,9090,731,26007
2016,4448,8469,665,26009
2016,2384,4950,362,26011
2016,1156,2158,176,26013
2016,9114,19202,2013,26015
2016,21642,28328,3007,26017
2016,4108,5539,581,26019
2016,29495,38647,3889,26021
2016,5061,11786,816,26023
2016,24157,31494,3251,26025
2016,7270,14243,1082,26027
2016,5137,8674,778,26029
2016,4302,8683,687,26031
2016,5379,9122,955,26033
2016,4249,8505,635,26035
2016,16492,21636,2527,26037
2016,2110,4354,380,26039
2016,6436,11121,935,26041
2016,3923,8580,662,26043
2016,24938,27609,3674,26045
2016,6972,10616,1214,26047
2016,102751,84175,9370,26049
2016,3794,8124,554,26051
2016,2925,4018,386,26053
2016,20965,27413,3211,26055
2016,5666,9880,919,26057
2016,4799,14095,1046,26059
2016,6018,8475,1131,26061
2016,4579,10692,646,26063
2016,79110,43868,8160,26065
2016,8352,16635,1867,26067
2016,4345,8345,671,26069
2016,2004,3675,231,26071
2016,11404,12338,1650,26073
2016,25795,39793,4089,26075
2016,67148,51034,8117,26077
2016,2280,6116,437,26079
2016,138683,148180,21321,26081
2016,527,814,93,26083
2016,1939,3159,230,26085
2016,12734,30037,2412,26087
2016,6774,7239,744,26089
2016,16750,26430,2759,26091
2016,34384,65680,5802,26093
2016,681,1756,142,26095
2016,2085,3744,268,26097
2016,176317,224665,18330,26099
2016,4979,6915,705,26101
2016,16042,14646,2288,26103
2016,5281,8505,899,26105
2016,5827,10305,1036,26107
2016,3539,6702,527,26109
2016,15635,23846,3025,26111
2016,1565,5386,366,26113
2016,26863,43261,4094,26115
2016,7874,16907,1828,26117
2016,1287,3498,224,26119
2016,37304,36127,4657,26121
2016,6212,15173,1255,26123
2016,343070,289203,32341,26125
2016,3973,7228,729,26127
2016,3030,6827,530,26129
2016,1176,2066,184,26131
2016,2705,7336,568,26133
2016,1044,2843,186,26135
2016,3556,8266,716,26137
2016,44973,88467,9294,26139
2016,2400,4488,330,26141
2016,4287,8141,613,26143
2016,44396,45469,4455,26145
2016,4873,13446,930,26151
2016,1369,2556,229,26153
2016,12546,19230,2335,26155
2016,24553,49051,4399,26147
2016,7526,14884,1347,26149
2016,7429,17102,1265,26157
2016,13258,17890,2126,26159
2016,128483,50631,9464,26161
2016,519444,228993,29401,26163
2016,4436,10000,862,26165
2016,3134,5516,581,27001
2016,75500,93339,16919,27003
2016,5208,10880,1134,27005
2016,8688,10783,2093,27007
2016,5640,12872,1546,27009
2016,921,1608,226,27011
2016,14428,15667,3498,27013
2016,3763,8708,1308,27015
2016,8460,8160,1591,27017
2016,21508,29056,5132,27019
2016,4949,9982,1068,27021
2016,1978,3764,480,27023
2016,9278,18441,2509,27025
2016,12971,13543,2884,27027
2016,1100,2925,220,27029
2016,1912,1156,327,27031
2016,1678,3679,364,27033
2016,10982,22287,2573,27035
2016,110483,99583,21374,27037
2016,3102,6527,1025,27039
2016,6227,13966,1592,27041
2016,2153,4659,600,27043
2016,3872,6271,912,27045
2016,6041,8808,1202,27047
2016,9446,14041,2230,27049
2016,1105,2063,305,27051
2016,429288,191770,58919,27053
2016,4145,5616,843,27055
2016,3423,7261,821,27057
2016,5657,13635,1724,27059
2016,9015,12920,1945,27061
2016,1492,3609,383,27063
2016,2327,5230,620,27065
2016,7266,12785,1721,27067
2016,823,1349,213,27069
2016,2306,3569,488,27071
2016,1305,2293,262,27073
2016,3077,2932,512,27075
2016,553,1540,149,27077
2016,4623,9182,1166,27079
2016,860,1931,228,27081
2016,3825,7256,1134,27083
2016,930,991,167,27087
2016,1225,3208,384,27089
2016,2733,7062,736,27091
2016,4978,12155,1674,27085
2016,3191,8104,987,27093
2016,3710,8340,967,27095
2016,3637,12925,1052,27097
2016,7437,8823,1455,27099
2016,1295,2974,399,27101
2016,7886,8437,1774,27103
2016,2733,5299,600,27105
2016,1264,1699,298,27107
2016,36268,35668,8193,27109
2016,9340,20939,2221,27111
2016,2147,4000,568,27113
2016,4580,8191,1040,27115
2016,1127,3338,343,27117
2016,4712,8979,1105,27119
2016,2106,3793,420,27121
2016,177738,70894,24511,27123
2016,540,1141,200,27125
2016,1887,5137,587,27127
2016,2117,4890,599,27129
2016,14437,15429,2577,27131
2016,1373,3091,375,27133
2016,1856,5451,497,27135
2016,57771,44630,10021,27137
2016,28502,39948,6579,27139
2016,13293,31053,3937,27141
2016,1954,5193,627,27143
2016,25576,47617,6399,27145
2016,6241,11198,1740,27147
2016,2116,2799,483,27149
2016,1686,2963,345,27151
2016,2783,8485,725,27153
2016,630,1049,119,27155
2016,3866,6989,977,27157
2016,1684,4837,413,27159
2016,2838,5967,848,27161
2016,67086,64428,12721,27163
2016,1814,2768,416,27165
2016,893,2129,280,27167
2016,11366,12122,2586,27169
2016,20334,43274,6010,27171
2016,1524,3382,370,27173
2016,7757,5874,205,28001
2016,2684,11819,280,28003
2016,2697,4289,64,28005
2016,3242,4897,117,28007
2016,1719,2251,43,28009
2016,9046,4590,188,28011
2016,1910,4390,96,28013
2016,1680,3799,49,28015
2016,3649,4127,114,28017
2016,1218,2788,59,28019
2016,3708,540,24,28021
2016,2585,5137,69,28023
2016,5722,4150,131,28025
2016,6378,2426,108,28027
2016,6741,6103,138,28029
2016,3276,5435,100,28031
2016,20591,43089,2015,28033
2016,11716,15461,887,28035
2016,1502,2721,67,28037
2016,1027,8696,168,28039
2016,974,4335,60,28041
2016,4424,5970,119,28043
2016,3344,13811,482,28045
2016,21169,40354,1790,28047
2016,67594,25275,1812,28049
2016,6689,1309,78,28051
2016,3071,1151,31,28053
2016,395,298,6,28055
2016,1117,8470,150,28057
2016,14657,33629,1281,28059
2016,4368,4038,69,28061
2016,3337,490,33,28063
2016,3720,2466,51,28065
2016,7791,20133,428,28067
2016,2827,1778,34,28069
2016,7969,10872,802,28071
2016,5190,18751,651,28073
2016,11269,17741,496,28075
2016,2195,4091,78,28077
2016,3584,4782,83,28079
2016,10029,22220,664,28081
2016,7787,3212,141,28083
2016,4458,10550,185,28085
2016,11819,13271,485,28087
2016,20343,28265,1194,28089
2016,3677,7836,180,28091
2016,8023,6587,229,28093
2016,5524,10167,193,28095
2016,2115,2818,63,28097
2016,2715,7679,159,28099
2016,2756,6548,134,28101
2016,4347,1200,27,28103
2016,8859,8576,689,28105
2016,7431,7449,184,28107
2016,3604,17782,497,28109
2016,1220,4135,77,28111
2016,8043,8009,258,28113
2016,2386,10336,262,28115
2016,2067,7648,157,28117
2016,2312,1001,52,28119
2016,14110,47178,1480,28121
2016,4268,6122,132,28123
2016,1479,692,19,28125
2016,3874,7393,152,28127
2016,1617,5928,82,28129
2016,1573,5306,166,28131
2016,6725,2794,79,28133
2016,3337,2462,71,28135
2016,3926,7495,206,28137
2016,1842,7240,153,28139
2016,999,7166,206,28141
2016,2667,853,47,28143
2016,2012,9235,249,28145
2016,2790,4056,73,28147
2016,9284,9767,365,28149
2016,11380,5244,201,28151
2016,3524,5990,85,28153
2016,1019,3976,74,28155
2016,2857,1318,43,28157
2016,3850,4910,121,28159
2016,2582,3376,119,28161
2016,5369,4598,103,28163
2016,3500,6030,696,29001
2016,2045,6665,430,29003
2016,541,2060,123,29005
2016,2570,6981,510,29007
2016,2710,11428,467,29009
2016,795,4959,185,29011
2016,1618,6001,404,29013
2016,2025,7213,74,29015
2016,705,4827,144,29017
2016,41125,36200,6543,29019
2016,12013,21320,2326,29021
2016,3036,13650,573,29023
2016,838,3232,242,29025
2016,4989,13057,1147,29027
2016,4768,16944,802,29029
2016,8492,27017,1529,29031
2016,745,3480,136,29033
2016,436,2324,84,29035
2016,14846,33098,3046,29037
2016,1011,5021,256,29039
2016,888,2950,131,29041
2016,8508,30946,2077,29043
2016,724,2458,33,29045
2016,45304,57476,7396,29047
2016,2572,7067,569,29049
2016,10913,24616,1845,29051
2016,1932,5624,430,29053
2016,1824,7724,148,29055
2016,637,3184,130,29057
2016,1272,5895,286,29059
2016,730,2767,96,29061
2016,824,3540,230,29063
2016,978,5600,213,29065
2016,984,5486,196,29067
2016,2360,8026,192,29069
2016,12341,35430,2342,29071
2016,1520,5670,255,29073
2016,605,2304,134,29075
2016,42728,78035,8468,29077
2016,780,3462,68,29079
2016,574,2965,150,29081
2016,2357,7075,434,29083
2016,1016,3542,166,29085
2016,347,1926,82,29087
2016,1283,3277,308,29089
2016,2881,13893,681,29091
2016,933,3173,163,29093
2016,71237,91557,10481,29095
2016,10572,35070,2684,29097
2016,31568,69036,5634,29099
2016,5930,13719,1483,29101
2016,379,1416,75,29103
2016,2553,12881,617,29105
2016,4053,10988,835,29107
2016,2901,13089,725,29109
2016,934,3344,178,29111
2016,5575,18159,1228,29113
2016,1240,4088,259,29115
2016,1265,4879,277,29117
2016,1548,5798,275,29121
2016,1005,4102,214,29123
2016,794,3561,145,29125
2016,2994,9419,525,29127
2016,1329,6599,314,29119
2016,216,1486,43,29129
2016,1750,9285,381,29131
2016,1458,3600,111,29133
2016,1237,5347,246,29135
2016,853,3159,144,29137
2016,1119,4127,183,29139
2016,1768,6760,293,29141
2016,1933,5270,154,29143
2016,4990,20553,1063,29145
2016,2529,6380,549,29147
2016,865,3671,132,29149
2016,998,5856,236,29151
2016,724,3639,142,29153
2016,1947,3964,116,29155
2016,1520,6908,312,29157
2016,4324,12810,977,29159
2016,4766,12709,1078,29161
2016,1806,5274,302,29163
2016,20057,25933,2895,29165
2016,2631,10438,694,29167
2016,2922,9876,690,29169
2016,353,1936,57,29171
2016,1138,3969,159,29173
2016,2283,7529,497,29175
2016,3090,7104,675,29177
2016,540,2406,92,29179
2016,830,4522,172,29181
2016,2789,5977,508,29195
2016,354,1505,77,29197
2016,365,1525,78,29199
2016,3575,13168,513,29201
2016,776,2966,162,29203
2016,606,2524,125,29205
2016,68626,121650,10729,29183
2016,936,3501,193,29185
2016,6250,17468,1010,29187
2016,104235,20832,6124,29510
2016,286704,202434,25720,29189
2016,2542,5496,431,29186
2016,1876,11079,336,29207
2016,2887,13158,522,29209
2016,526,1884,76,29211
2016,4373,18276,866,29213
2016,1728,8875,353,29215
2016,1707,6533,359,29217
2016,3915,11111,758,29219
2016,1926,7048,308,29221
2016,948,4658,49,29223
2016,3177,12840,726,29225
2016,195,808,43,29227
2016,1170,6707,242,29229
2016,1143,3353,353,30001
2016,2094,1853,290,30003
2016,1202,1268,214,30005
2016,573,2348,212,30007
2016,1828,3748,415,30009
2016,70,678,38,30011
2016,12175,19632,2764,30013
2016,732,1679,192,30015
2016,1176,3657,352,30017
2016,168,730,64,30019
2016,787,3320,267,30021
2016,2058,1763,385,30023
2016,154,1279,51,30025
2016,1202,4269,369,30027
2016,13293,30240,3038,30029
2016,24246,23802,5771,30031
2016,34,653,31,30033
2016,3121,1620,334,30035
2016,71,365,38,30037
2016,472,1192,113,30039
2016,2371,3478,596,30041
2016,1998,4177,539,30043
2016,235,872,101,30045
2016,4776,7530,875,30047
2016,14478,16895,3105,30049
2016,206,698,57,30051
2016,2041,6729,560,30053
2016,1180,3297,301,30057
2016,154,862,44,30055
2016,193,729,55,30059
2016,519,1330,163,30061
2016,31543,22250,5410,30063
2016,332,1967,142,30065
2016,3595,4980,784,30067
2016,30,278,14,30069
2016,318,1723,130,30071
2016,738,1799,186,30073
2016,127,884,42,30075
2016,551,2029,214,30077
2016,100,556,33,30079
2016,6223,14810,1523,30081
2016,671,3908,292,30083
2016,1560,1797,295,30085
2016,987,2253,213,30087
2016,1218,4286,449,30089
2016,477,1241,117,30091
2016,8619,6376,1457,30093
2016,908,3661,304,30095
2016,402,1595,110,30097
2016,808,2170,210,30099
2016,402,1497,138,30101
2016,59,351,33,30103
2016,886,2698,310,30105
2016,179,702,65,30107
2016,55,463,23,30109
2016,22171,40920,6017,30111
2016,3302,9287,924,31001
2016,383,2732,166,31003
2016,17,244,12,31005
2016,19,357,26,31007
2016,30,276,11,31009
2016,414,2299,192,31011
2016,965,3617,342,31013
2016,128,983,45,31015
2016,153,1385,59,31017
2016,4763,14569,1797,31019
2016,930,2367,261,31021
2016,691,3079,211,31023
2016,3484,8452,997,31025
2016,571,3532,317,31027
2016,171,1648,79,31029
2016,317,2623,178,31031
2016,711,3665,335,31033
2016,477,2422,166,31035
2016,859,2171,184,31037
2016,719,3122,233,31039
2016,641,4695,316,31041
2016,2314,3616,349,31043
2016,801,2632,243,31045
2016,2136,5984,515,31047
2016,120,809,55,31049
2016,556,2041,185,31051
2016,4544,9933,1052,31053
2016,113798,108077,18558,31055
2016,89,823,41,31057
2016,613,2130,198,31059
2016,250,1347,76,31061
2016,161,1110,57,31063
2016,304,1921,115,31065
2016,2935,6380,733,31067
2016,153,869,53,31069
2016,121,821,38,31071
2016,166,794,50,31073
2016,20,367,18,31075
2016,210,912,53,31077
2016,6282,14408,1370,31079
2016,878,3783,343,31081
2016,254,1496,82,31083
2016,30,472,12,31085
2016,161,1232,75,31087
2016,531,4354,233,31089
2016,40,355,22,31091
2016,544,2284,166,31093
2016,837,2399,258,31095
2016,563,1355,171,31097
2016,550,2531,215,31099
2016,571,3235,228,31101
2016,40,460,19,31103
2016,230,1330,117,31105
2016,720,3188,207,31107
2016,61898,61588,12737,31109
2016,2913,12164,1054,31111
2016,32,400,21,31113
2016,48,323,14,31115
2016,2711,10628,1004,31119
2016,14,257,16,31117
2016,602,2926,260,31121
2016,284,1802,123,31123
2016,281,1261,79,31125
2016,785,2116,260,31127
2016,353,1726,126,31129
2016,2025,4860,572,31131
2016,279,974,74,31133
2016,161,1217,77,31135
2016,572,3849,274,31137
2016,382,3052,196,31139
2016,2646,10965,822,31141
2016,413,2028,141,31143
2016,645,4258,267,31145
2016,818,2769,218,31147
2016,70,687,41,31149
2016,1733,3004,399,31151
2016,28033,45143,7404,31153
2016,2523,7555,782,31155
2016,3207,10076,1034,31157
2016,1875,5454,593,31159
2016,287,2211,110,31161
2016,340,1150,83,31163
2016,81,616,39,31165
2016,417,2187,197,31167
2016,499,2051,140,31169
2016,30,344,19,31171
2016,919,1043,126,31173
2016,339,1780,86,31175
2016,2623,7424,785,31177
2016,835,2693,248,31179
2016,306,1330,72,31181
2016,62,377,26,31183
2016,1186,4700,495,31185
2016,9610,13125,2281,32510
2016,2210,7830,898,32001
2016,402227,320057,44872,32003
2016,8454,17415,2016,32005
2016,3401,13551,1607,32007
2016,65,329,29,32009
2016,74,723,57,32011
2016,1386,4521,526,32013
2016,403,1828,182,32015
2016,285,1671,176,32017
2016,6146,16005,1611,32019
2016,637,1179,181,32021
2016,5094,13324,1177,32023
2016,430,1403,149,32027
2016,752,1616,190,32029
2016,97379,94758,17772,32031
2016,707,2723,343,32033
2016,13517,19315,2213,33001
2016,12987,14635,1994,33003
2016,22064,16876,2955,33005
2016,6563,7952,1112,33007
2016,28510,19010,3671,33009
2016,99589,100013,14555,33011
2016,40198,37674,5776,33013
2016,79994,90447,10993,33015
2016,34894,29072,5034,33017
2016,10210,10796,1677,33019
2016,60924,52690,3677,34001
2016,231211,175529,12556,34003
2016,121725,89272,7946,34005
2016,146717,72631,7244,34007
2016,18750,28446,1526,34009
2016,27771,24453,1780,34011
2016,240837,63176,6921,34013
2016,66870,67544,5128,34015
2016,163917,49043,6415,34017
2016,28898,38712,3226,34019
2016,104775,46193,5561,34021
2016,193044,122953,10105,34023
2016,137181,166723,10473,34025
2016,115249,126071,9096,34027
2016,87150,179079,8133,34029
2016,116759,72902,5141,34031
2016,11904,16381,1209,34033
2016,85689,65505,5898,34035
2016,24212,46658,3256,34037
2016,147414,68114,6447,34039
2016,17281,29858,2097,34041
2016,143417,94698,36547,35001
2016,427,1464,158,35003
2016,5534,12872,1865,35005
2016,3741,3195,1127,35006
2016,2129,2585,618,35007
2016,3121,9035,1214,35009
2016,193,620,97,35011
2016,37947,25374,7327,35013
2016,5033,13147,1487,35015
2016,6276,5288,1247,35017
2016,970,595,262,35019
2016,156,311,60,35021
2016,784,910,178,35023
2016,3930,12495,1287,35025
2016,2331,5896,675,35027
2016,5562,3359,1964,35028
2016,3195,3478,622,35029
2016,13576,5104,3023,35031
2016,1536,665,240,35033
2016,6124,11887,2049,35035
2016,1017,2212,343,35037
2016,9592,3599,1687,35039
2016,1454,3884,612,35041
2016,12865,27946,5299,35045
2016,7285,2313,1153,35047
2016,27707,25905,8078,35043
2016,50793,14332,6309,35049
2016,1612,3010,559,35051
2016,3313,2616,939,35053
2016,10668,2727,1865,35055
2016,1785,3714,825,35057
2016,320,1216,166,35059
2016,10841,13215,3536,35061
2016,83077,47810,8943,36001
2016,4882,12525,1285,36003
2016,353646,37797,8079,36005
2016,39212,40943,5917,36007
2016,9497,19692,1972,36009
2016,13522,17384,2266,36011
2016,19091,31594,3549,36013
2016,13757,20097,2265,36015
2016,6775,11921,1464,36017
2016,15059,14449,2597,36019
2016,15284,13756,1862,36021
2016,8771,9900,1573,36023
2016,6627,11942,1223,36025
2016,62261,61797,6876,36027
2016,215456,188303,19866,36029
2016,7762,7958,1498,36031
2016,7297,8221,1434,36033
2016,6496,13462,1256,36035
2016,7650,16915,1867,36037
2016,7405,13073,1572,36039
2016,949,2064,212,36041
2016,8083,16699,1473,36043
2016,13809,21763,2664,36045
2016,640553,141044,24008,36047
2016,3146,7400,779,36049
2016,10697,17290,2044,36051
2016,11667,15936,2461,36053
2016,188592,136582,22616,36055
2016,6595,11301,1158,36057
2016,326088,288313,22566,36059
2016,579013,64929,24997,36061
2016,35559,51961,4882,36063
2016,33743,51437,5829,36065
2016,112337,83649,12454,36067
2016,22233,26029,3996,36069
2016,68278,76645,7098,36071
2016,4470,10936,974,36073
2016,17095,27688,3397,36075
2016,10451,13308,1909,36077
2016,19366,27024,2173,36079
2016,517220,149341,19832,36081
2016,32717,33726,5119,36083
2016,74143,101437,5380,36085
2016,69342,60911,4834,36087
2016,50913,54575,8606,36091
2016,33747,28953,4580,36093
2016,4240,8831,979,36095
2016,3091,5050,631,36097
2016,5697,7236,1047,36099
2016,16488,19942,2728,36089
2016,12526,26831,2645,36101
2016,303951,350570,26733,36103
2016,12568,15931,1456,36105
2016,7526,13260,1513,36107
2016,28890,10371,3417,36109
2016,42101,34006,5248,36111
2016,13091,15751,2566,36113
2016,9098,13610,1820,36115
2016,13473,23380,2834,36117
2016,272926,131238,16491,36119
2016,3904,12442,952,36121
2016,3659,5660,747,36123
2016,29833,38815,2509,37001
2016,3767,13893,611,37003
2016,1306,3814,195,37005
2016,5859,4506,180,37007
2016,3500,9412,512,37009
2016,1689,6298,262,37011
2016,8764,14543,631,37013
2016,5778,3456,113,37015
2016,7058,8550,289,37017
2016,23282,42720,2349,37019
2016,75452,55716,7779,37021
2016,11251,26238,1431,37023
2016,35521,53819,3949,37025
2016,8425,26621,1274,37027
2016,1274,3546,186,37029
2016,9939,26569,1273,37031
2016,4792,6026,252,37033
2016,21216,48324,2811,37035
2016,21065,17105,1679,37037
2016,2860,10844,477,37039
2016,2992,4014,222,37041
2016,1367,4437,206,37043
2016,14964,28479,1230,37045
2016,9063,14272,397,37047
2016,17630,27731,1640,37049
2016,71605,51265,4636,37051
2016,2913,9163,593,37053
2016,7222,11460,927,37055
2016,18109,54317,2430,37057
2016,5270,15602,884,37059
2016,8283,12217,356,37061
2016,121250,28350,6534,37063
2016,16224,8261,401,37065
2016,94464,75975,7873,37067
2016,12874,16368,1126,37069
2016,31177,61798,3456,37071
2016,2385,2874,133,37073
2016,768,3283,117,37075
2016,12909,13591,853,37077
2016,3605,4374,116,37079
2016,149248,98062,10095,37081
2016,15748,9031,388,37083
2016,16737,27614,1714,37085
2016,10473,18929,1325,37087
2016,19827,35809,2540,37089
2016,6910,3099,177,37091
2016,9726,7760,744,37093
2016,965,1288,51,37095
2016,24734,54754,3079,37097
2016,7713,9870,1130,37099
2016,28362,54372,3175,37101
2016,2065,2974,96,37103
2016,10469,13712,903,37105
2016,12634,13613,560,37107
2016,9897,28806,1320,37109
2016,4876,12127,731,37113
2016,3926,6783,560,37115
2016,5846,5897,221,37117
2016,4667,14568,640,37111
2016,294562,155518,22777,37119
2016,1596,6282,218,37121
2016,4150,7130,260,37123
2016,16329,30490,1873,37125
2016,23235,23319,1111,37127
2016,50979,55344,5582,37129
2016,6144,3582,122,37131
2016,17514,37122,2499,37133
2016,59923,18557,3860,37135
2016,2448,4258,164,37137
2016,8615,8180,596,37139
2016,9354,17639,892,37141
2016,2319,4177,212,37143
2016,7833,11185,597,37145
2016,41824,35691,3012,37147
2016,3735,6768,431,37149
2016,13194,49430,1951,37151
2016,8501,10383,444,37153
2016,19016,20762,1080,37155
2016,14228,26830,1220,37157
2016,19400,42810,2159,37159
2016,7512,21871,924,37161
2016,10547,14838,543,37163
2016,7319,6256,353,37165
